interval;a5_1@1;a5_1@2;a5_1@3;a5_1@4;a5_1@5;a5_1@6;a5_1@7;a5_1@8;a5_1@9;a5_1@10;a51_1@1;a51_1@2;a51_1@3;a51_1@4;a51_1@5;a51_1@6;a51_1@7;a51_1@8;a51_1@9;a6from_1;a6to_1;a7_1@1;a7_1@2;a7_1@3;a7_1@4;a7_1@5;a7_1@6;a7_1@8;a7_1@9;a7_1@10;a7_1@11;a7_1@12;a7_1@13;a7_1@14;a7_1@15;a7_1@16;a7_1@17;a7_1@18;a7_1@19;a7_1@20;a7_1@21;a7_1@22;a7_1@23;a7_1@24;a7_1@25;a7_1@7;a7_1@98;a8_1;trip_duration;transport;InterviewID
Night time;0;0;0;Bus;0;0;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Home;Workplace;0;0;0;0;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;Me;61-75 min;4;4087234
Morning time;0;0;0;Bus;0;0;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Home;Workplace;0;0;0;0;There was a need to hurry;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Employer;<=15 min;4;4087234
Day time;Bus;0;0;Bus;0;0;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Workplace;Transport hubs;0;0;0;0;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;Employer;76-90 min; ;4087234
Evening time;0;0;0;Bus;0;0;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Workplace;Home;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;Employer;61-75 min;4;4087234
Morning time;0;0;0;Bus;0;0;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Home;Other;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Me;More than 2 hours;4;4087304
Morning time;Bus;0;0;0;0;0;0;0;0;0;0;0;By myself;0;0;0;0;0;0;Home;Leisure;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;Me;61-75 min;1;4087304
Morning time;Bus;0;0;0;0;0;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Home;Friends/relatives;0;0;0;0;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;0;0;0;Me;More than 2 hours;1;4087304
Day time;Bus;0;0;0;0;0;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Friends/relatives;Home;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Me;More than 2 hours;1;4087304
Day time;Bus;0;0;0;0;0;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Home;Leisure;0;0;0;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Me;<=15 min;1;4087304
Day time;Bus;0;0;0;0;0;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Home;Leisure;0;0;There was a need to hurry;0;There was a need to hurry;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;There was a need to hurry;0;Me;16-30 min;1;4087320
Day time;Bus;0;0;0;0;0;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Leisure;Leisure;0;0;There was a need to hurry;0;There was a need to hurry;0;0;There was a need to hurry;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;There was a need to hurry;0;Me;<=15 min;1;4087320
Day time;Bus;0;0;0;0;0;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Leisure;Home;0;0;There was a need to hurry;0;There was a need to hurry;There was a need to hurry;There was a need to hurry;There was a need to hurry;0;There was a need to hurry;There was a need to hurry;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;0;There was a need to hurry;There was a need to hurry;0;Me;<=15 min;1;4087320
Day time;0;0;0;0;0;Bus;0;0;0;0;0;By myself;0;0;0;0;0;0;0;Home;Government institutions;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;0;Partner;<=15 min;6;4087327
Day time;0;0;0;0;0;Bus;0;0;0;0;0;By myself;0;0;0;0;0;0;0;Government institutions;Leisure;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Partner;16-30 min;6;4087327
Day time;0;0;0;0;0;Bus;0;0;0;0;0;By myself;0;0;0;0;0;0;0;Leisure;Home;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Partner;31-45 min;6;4087327
Morning time;0;0;0;0;0;Bus;0;0;0;0;0;By myself;By myself;0;0;0;0;0;0;Home;Government institutions;0;There was a need to hurry;0;0;0;0;There was a need to hurry;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Me;31-45 min;6;4087359
Morning time;0;0;0;0;0;Bus;0;0;0;0;0;By myself;By myself;0;0;0;0;0;0;Government institutions;Home;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Partner;16-30 min;6;4087359
Morning time;0;0;Bus;Bus;0;0;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Home;Education;There was a need to hurry;0;0;0;There was a need to hurry;There was a need to hurry;There was a need to hurry;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;0;Me;31-45 min; ;4087415
Day time;0;0;Bus;Bus;0;0;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Education;Home;0;0;0;0;There was a need to hurry;There was a need to hurry;There was a need to hurry;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;0;Me;61-75 min; ;4087415
Morning time;0;0;0;0;0;Bus;0;0;0;0;0;0;0;By myself;0;0;0;0;0;Home;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;There was a need to hurry;0;Parents;<=15 min;6;4087581
Morning time;0;0;0;0;0;Bus;0;0;0;0;0;0;0;By myself;0;0;0;0;0;Other;Home;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;There was a need to hurry;0;Parents;<=15 min;6;4087581
Day time;0;0;0;0;0;Bus;0;0;0;0;0;0;0;By myself;0;0;0;0;0;Home;Friends/relatives;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;0;Parents;<=15 min;6;4087581
Day time;0;0;0;0;0;Bus;0;0;0;0;0;0;0;By myself;0;0;0;0;0;Friends/relatives;Home;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;0;Parents;<=15 min;6;4087581
Evening time;0;0;0;0;0;Bus;0;0;0;0;0;0;0;By myself;0;0;0;0;0;Home;Transport hubs;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;Parents;<=15 min;6;4087581
Evening time;0;0;0;0;0;Bus;0;Bus;0;0;By myself;0;0;0;0;0;0;0;0;Transport hubs;Home;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;0;Me;<=15 min; ;4087581
Day time;0;Bus;0;0;0;0;0;0;0;0;0;By myself;0;0;0;0;0;0;0;Home;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;Me;<=15 min;2;4087641
Day time;0;Bus;0;0;0;0;0;0;0;0;0;By myself;0;0;0;0;0;0;0;Home;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;Me;<=15 min;2;4087641
Day time;0;0;0;0;0;Bus;0;0;0;0;0;By myself;0;0;0;0;0;0;0;Home;Friends/relatives;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;There was a need to hurry;0;0;Partner;16-30 min;6;4087745
Day time;0;0;0;0;0;Bus;0;0;0;0;0;By myself;0;0;0;0;0;0;0;Friends/relatives;Leisure;There was a need to hurry;There was a need to hurry;0;0;0;0;0;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Partner;16-30 min;6;4087745
Day time;0;0;0;0;0;Bus;0;0;0;0;0;By myself;0;0;0;0;0;0;0;Leisure;Friends/relatives;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;0;0;0;There was a need to hurry;0;Partner;16-30 min;6;4087745
Evening time;0;0;0;0;0;Bus;0;0;0;0;0;By myself;0;0;0;0;0;0;0;Friends/relatives;Home;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;Partner;<=15 min;6;4087745
Evening time;0;0;0;0;0;Bus;0;0;0;0;0;By myself;0;0;0;0;0;0;0;Leisure;Home;There was a need to hurry;0;0;0;0;0;0;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;0;Me;<=15 min;6;4087745
Night time;Bus;0;0;Bus;0;0;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Home;Workplace;0;0;There was a need to hurry;0;0;0;There was a need to hurry;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;0;Me;61-75 min; ;4088182
Night time;0;0;0;0;0;0;0;0;Bus;0;By myself;0;0;0;0;0;0;0;0;Transport hubs;Client meeting;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Employer;<=15 min;9;4088182
Evening time;Bus;0;0;Bus;0;0;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Workplace;Home;0;0;There was a need to hurry;0;0;There was a need to hurry;There was a need to hurry;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;There was a need to hurry;There was a need to hurry;0;0;0;0;0;Me;61-75 min; ;4088182
Evening time;0;0;0;0;0;Bus;0;0;0;0;0;By myself;0;0;0;0;0;0;0;Home;Leisure;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;0;0;0;There was a need to hurry;0;0;There was a need to hurry;0;0;There was a need to hurry;0;Partner;16-30 min;6;4088182
Evening time;0;0;0;0;0;Bus;0;0;0;0;0;By myself;0;0;0;0;0;0;0;Leisure;Home;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;0;0;0;There was a need to hurry;There was a need to hurry;0;There was a need to hurry;0;Partner;16-30 min;6;4088182
Morning time;0;0;0;0;0;Bus;0;0;0;0;0;By myself;0;0;0;0;0;0;0;Home;Leisure;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Me;76-90 min;6;4088256
Morning time;0;0;0;0;0;Bus;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Home;Transport hubs;0;0;0;0;0;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Me;16-30 min;6;4088256
Morning time;Bus;0;0;0;0;0;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Friends/relatives;Workplace;0;0;0;0;There was a need to hurry;0;There was a need to hurry;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;There was a need to hurry;There was a need to hurry;There was a need to hurry;There was a need to hurry;0;There was a need to hurry;There was a need to hurry;0;Me;46-60 min;1;4088376
Morning time;Bus;0;0;0;0;0;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Leisure;Friends/relatives;0;0;There was a need to hurry;0;There was a need to hurry;There was a need to hurry;There was a need to hurry;0;0;There was a need to hurry;There was a need to hurry;There was a need to hurry;0;0;0;0;There was a need to hurry;0;There was a need to hurry;There was a need to hurry;There was a need to hurry;There was a need to hurry;0;There was a need to hurry;There was a need to hurry;0;Me;46-60 min;1;4088376
Day time;Bus;0;0;0;0;0;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Friends/relatives;Leisure;There was a need to hurry;0;There was a need to hurry;0;There was a need to hurry;There was a need to hurry;There was a need to hurry;There was a need to hurry;There was a need to hurry;There was a need to hurry;There was a need to hurry;There was a need to hurry;0;0;0;0;There was a need to hurry;0;There was a need to hurry;There was a need to hurry;There was a need to hurry;There was a need to hurry;0;There was a need to hurry;There was a need to hurry;0;Me;<=15 min;1;4088376
Day time;Bus;0;0;0;0;0;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Home;Friends/relatives;There was a need to hurry;0;There was a need to hurry;0;There was a need to hurry;There was a need to hurry;There was a need to hurry;There was a need to hurry;There was a need to hurry;There was a need to hurry;There was a need to hurry;There was a need to hurry;0;0;0;There was a need to hurry;There was a need to hurry;0;There was a need to hurry;There was a need to hurry;There was a need to hurry;There was a need to hurry;0;There was a need to hurry;There was a need to hurry;0;Me;16-30 min;1;4088376
Day time;Bus;0;0;0;0;0;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Friends/relatives;Friends/relatives;0;0;0;0;0;0;There was a need to hurry;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;0;0;0;Me;16-30 min;1;4088376
Evening time;Bus;0;0;0;0;0;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Friends/relatives;Friends/relatives;There was a need to hurry;0;There was a need to hurry;0;There was a need to hurry;There was a need to hurry;There was a need to hurry;There was a need to hurry;0;There was a need to hurry;There was a need to hurry;There was a need to hurry;0;0;0;0;There was a need to hurry;0;There was a need to hurry;There was a need to hurry;There was a need to hurry;There was a need to hurry;0;There was a need to hurry;There was a need to hurry;0;Me;46-60 min;1;4088376
Evening time;Bus;0;0;Bus;0;0;0;0;0;0;0;0;0;0;By myself;0;0;0;0;Friends/relatives;Home;There was a need to hurry;0;There was a need to hurry;There was a need to hurry;There was a need to hurry;There was a need to hurry;There was a need to hurry;There was a need to hurry;0;There was a need to hurry;There was a need to hurry;0;0;There was a need to hurry;There was a need to hurry;There was a need to hurry;There was a need to hurry;There was a need to hurry;There was a need to hurry;There was a need to hurry;There was a need to hurry;There was a need to hurry;0;There was a need to hurry;There was a need to hurry;0;Me;<=15 min; ;4088376
Morning time;0;0;0;0;0;Bus;0;0;0;0;0;0;0;By myself;0;0;0;0;0;Home;Nature (parks, countryside);0;0;0;0;0;0;There was a need to hurry;0;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;0;0;0;Parents;16-30 min;6;4088536
Evening time;0;0;0;0;0;Bus;0;0;0;0;0;0;0;By myself;0;0;0;0;0;Nature (parks, countryside);Home;0;0;0;0;0;0;There was a need to hurry;0;0;0;There was a need to hurry;0;0;0;0;0;There was a need to hurry;0;0;0;There was a need to hurry;There was a need to hurry;0;0;0;0;Parents;16-30 min;6;4088536
Evening time;0;0;0;0;0;Bus;0;0;0;0;0;By myself;0;0;0;0;0;0;0;Friends/relatives;Education;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Partner;46-60 min;6;4088538
Morning time;0;0;0;0;0;Bus;0;0;0;0;0;0;0;By myself;0;0;0;0;0;Home;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;Partner;76-90 min;6;4088540
Evening time;0;0;0;0;0;Bus;0;0;0;0;0;By myself;0;0;0;0;0;0;0;Other city;Home;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;Me;More than 2 hours;6;4088540
Morning time;0;0;Bus;0;0;0;0;0;0;0;0;By myself;By myself;0;0;0;0;0;0;Home;Friends/relatives;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;There was a need to hurry;0;0;0;0;Me;16-30 min;3;4088543
Day time;0;0;0;0;0;0;0;0;Bus;0;0;By myself;By myself;0;0;0;0;0;0;Friends/relatives;Home;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;0;0;Me;31-45 min;9;4088543
Evening time;0;0;0;0;0;0;0;0;Bus;0;0;By myself;0;0;0;0;0;0;0;Home;Leisure;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;0;There was a need to hurry;0;0;0;Me;31-45 min;9;4088543
Morning time;0;Bus;0;Bus;0;0;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Friends/relatives;Home;0;0;0;0;0;0;There was a need to hurry;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;0;Me;61-75 min; ;4088553
Morning time;Bus;Bus;0;Bus;0;0;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Friends/relatives;Workplace;There was a need to hurry;0;0;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Me;16-30 min; ;4088553
Evening time;0;0;0;0;0;Bus;0;0;0;0;0;By myself;0;0;0;0;0;0;0;Friends/relatives;Home;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;There was a need to hurry;0;0;0;0;There was a need to hurry;0;0;0;0;Partner;16-30 min;6;4088553
Morning time;Bus;0;0;Bus;0;0;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Home;Workplace;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Me;61-75 min; ;4088556
Morning time;Bus;0;0;Bus;0;0;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Workplace;Home;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;Me;61-75 min; ;4088556
Day time;Bus;0;0;0;0;0;0;0;0;0;0;By myself;0;0;0;0;0;0;0;Home;Kid's education;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;Me;<=15 min;1;4088556
Evening time;Bus;0;0;0;0;0;0;0;0;0;0;0;By myself;0;0;0;0;0;0;Kid's education;Home;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;Me;<=15 min;1;4088556
Day time;Bus;0;0;0;0;0;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Home;Leisure;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Me;<=15 min;1;4088583
Day time;Bus;0;0;0;0;0;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Leisure;Home;0;0;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Me;<=15 min;1;4088583
Morning time;Bus;0;Bus;Bus;0;0;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Home;Friends/relatives;0;0;0;0;There was a need to hurry;There was a need to hurry;There was a need to hurry;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;0;Me;91-105 min; ;4088591
Morning time;0;Bus;0;0;0;Bus;0;0;0;0;0;0;0;0;By myself;0;0;0;0;Friends/relatives;Friends/relatives;0;0;0;0;0;There was a need to hurry;0;0;0;0;0;0;0;There was a need to hurry;0;0;0;0;0;0;0;There was a need to hurry;There was a need to hurry;0;0;0;Me;31-45 min; ;4088591
Morning time;0;0;0;0;0;0;0;0;Bus;0;0;0;0;0;By myself;0;0;0;0;Friends/relatives;Friends/relatives;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;0;0;0;There was a need to hurry;0;0;0;Friends;16-30 min;9;4088591
Day time;0;0;0;0;0;0;0;0;Bus;0;By myself;0;0;0;0;0;0;0;0;Friends/relatives;Home;0;0;0;0;0;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;There was a need to hurry;0;0;0;0;0;There was a need to hurry;0;0;0;Me;46-60 min;9;4088591
Evening time;0;0;0;0;0;0;0;0;Bus;0;By myself;0;0;0;0;0;0;0;0;Home;Friends/relatives;0;0;0;0;0;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;There was a need to hurry;0;0;Me;31-45 min;9;4088591
Morning time;0;0;0;0;0;Bus;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Home;Workplace;There was a need to hurry;0;0;0;There was a need to hurry;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Me;46-60 min;6;4088601
Morning time;0;0;0;Bus;0;0;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Workplace;Client meeting;There was a need to hurry;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Me;16-30 min;4;4088601
Day time;0;0;0;0;0;0;0;0;Bus;0;By myself;0;0;0;0;0;0;0;0;Workplace;Client meeting;0;0;0;0;0;0;0;There was a need to hurry;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Me;31-45 min;9;4088601
Evening time;0;0;0;0;0;Bus;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Workplace;Home;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;Me;16-30 min;6;4088601
Evening time;0;0;0;0;0;Bus;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Workplace;Home;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;Me;16-30 min;6;4088601
Evening time;0;0;0;0;0;Bus;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Workplace;Home;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;Me;16-30 min;6;4088601
Morning time;0;0;0;Bus;0;0;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Home;Workplace;0;0;There was a need to hurry;0;There was a need to hurry;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;Me;16-30 min;4;4088616
Morning time;0;0;0;Bus;0;0;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Transport hubs;Workplace;0;0;0;0;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Me;16-30 min;4;4088616
Evening time;0;0;0;Bus;0;0;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Workplace;Home;0;0;0;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;Me;16-30 min;4;4088616
Day time;Bus;0;0;0;0;0;0;0;0;0;0;0;0;0;By myself;0;0;0;0;Home;Leisure;0;0;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Me;31-45 min;1;4088644
Day time;Bus;0;0;0;0;0;0;0;0;0;0;0;0;0;By myself;0;0;0;0;Leisure;Home;0;0;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Me;31-45 min;1;4088644
Evening time;0;0;0;0;0;Bus;0;0;0;0;0;By myself;0;0;0;0;0;0;0;Home;Leisure;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;Me;<=15 min;6;4088644
Evening time;0;0;0;0;0;Bus;0;0;0;0;0;By myself;0;0;0;0;0;0;0;Leisure;Home;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;Me;<=15 min;6;4088644
Morning time;0;0;0;0;0;Bus;0;0;0;0;0;By myself;By myself;0;0;0;0;0;0;Home;Nature (parks, countryside);0;There was a need to hurry;0;0;0;0;0;0;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;Me;76-90 min;6;4088659
Morning time;0;0;0;0;0;Bus;0;0;0;0;0;By myself;By myself;0;0;0;0;0;0;Nature (parks, countryside);Home;There was a need to hurry;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;There was a need to hurry;0;Me;76-90 min;6;4088659
Morning time;Bus;0;0;0;0;0;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Home;Leisure;0;0;0;0;There was a need to hurry;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Me;<=15 min;1;4088659
Evening time;0;0;0;0;0;Bus;0;0;0;0;0;0;By myself;0;0;0;0;0;0;Home;Kid's education;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Me;16-30 min;6;4088659
Evening time;0;0;0;0;0;Bus;0;0;0;0;0;0;By myself;0;0;0;0;0;0;Kid's education;Home;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;0;0;0;0;0;There was a need to hurry;0;Me;16-30 min;6;4088659
Evening time;0;0;0;0;0;Bus;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Home;Leisure;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;Me;16-30 min;6;4088659
Morning time;0;0;0;0;0;Bus;0;0;0;0;0;By myself;0;0;0;0;0;0;0;Home;Nature (parks, countryside);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;Me;46-60 min;6;4088661
Day time;0;0;0;0;0;Bus;0;0;0;0;0;By myself;0;0;0;0;0;0;0;Nature (parks, countryside);Home;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;Me;46-60 min;6;4088661
Morning time;Bus;0;0;Bus;0;0;0;0;0;0;0;By myself;By myself;0;0;0;0;0;0;Home;Workplace;0;There was a need to hurry;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Me;76-90 min; ;4088696
Morning time;0;0;Bus;Bus;0;0;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Home;Workplace;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;Me;16-30 min; ;4088696
Morning time;0;0;Bus;0;0;0;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Transport hubs;Workplace;0;0;0;0;0;There was a need to hurry;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Me;<=15 min;3;4088696
Day time;0;0;Bus;0;0;0;0;0;0;0;By myself;0;0;0;0;0;0;0;0;Workplace;Transport hubs;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;There was a need to hurry;0;0;0;0;0;0;Me;<=15 min;3;4088696
